,id,ts,pred_val
4449,15801,2023-01-16 13:59:10,0.3569206
4450,15809,2023-01-16 14:07:10,0.3569206
4451,15813,2023-01-16 14:11:10,0.3569206
4452,15816,2023-01-16 14:14:10,0.3569206
4453,15819,2023-01-16 14:17:10,0.3569206
4454,15823,2023-01-16 14:21:10,0.3569206
4455,15824,2023-01-16 14:22:10,0.3569206
4456,15826,2023-01-16 14:24:09,0.3569206
4457,15831,2023-01-16 14:29:11,0.3569206
4458,15832,2023-01-16 14:30:10,0.3569206
4459,15837,2023-01-16 14:35:10,0.3569206
4460,15847,2023-01-16 14:45:09,0.3569206
4461,15848,2023-01-16 14:46:09,0.3569206
4462,15857,2023-01-16 14:55:10,0.3569206
4463,15859,2023-01-16 14:57:10,0.3569206
4464,15860,2023-01-16 14:58:10,0.3569206
4465,15862,2023-01-16 15:00:10,0.3569206
4466,15868,2023-01-16 15:06:10,0.3569206
4467,15873,2023-01-16 15:11:10,0.3569206
4468,15877,2023-01-16 15:15:10,0.3569206
4469,15882,2023-01-16 15:20:10,0.3569206
4470,15887,2023-01-16 15:25:10,0.3569206
4471,15888,2023-01-16 15:26:10,0.3569206
4472,15891,2023-01-16 15:29:10,0.3569206
4473,15895,2023-01-16 15:33:10,0.3569206
4474,15896,2023-01-16 15:34:10,0.3569206
4475,15911,2023-01-16 15:49:10,0.3569206
4476,15917,2023-01-16 15:55:10,0.3569206
4477,15919,2023-01-16 15:57:11,0.3569206
4478,15921,2023-01-16 15:59:09,0.3569206
4479,15924,2023-01-16 16:02:10,0.3569206
4480,15934,2023-01-16 16:12:10,0.3569206
4481,15945,2023-01-16 16:23:10,0.3569206
4482,15952,2023-01-16 16:30:10,0.3569206
4483,15959,2023-01-16 16:37:10,0.3569206
4484,15964,2023-01-16 16:42:09,0.3569206
4485,15965,2023-01-16 16:43:10,0.3569206
4486,15968,2023-01-16 16:46:10,0.3569206
4487,15969,2023-01-16 16:47:10,0.3569206
4488,15971,2023-01-16 16:49:10,0.3569206
4489,15973,2023-01-16 16:51:10,0.3569206
4490,15975,2023-01-16 16:53:10,0.3569206
4491,15977,2023-01-16 16:55:10,0.3569206
4492,15978,2023-01-16 16:56:10,0.3569206
4493,15979,2023-01-16 16:57:10,0.3569206
4494,15981,2023-01-16 16:59:10,0.3569206
4495,15993,2023-01-16 17:11:10,0.3569206
4496,15994,2023-01-16 17:12:09,0.3569206
4497,15996,2023-01-16 17:14:10,0.3569206
4498,15997,2023-01-16 17:15:10,0.3569206
4499,15999,2023-01-16 17:17:10,0.3569206
4500,16001,2023-01-16 17:19:10,0.3569206
4501,16005,2023-01-16 17:23:10,0.3569206
4502,16013,2023-01-16 17:31:10,0.3569206
4503,16023,2023-01-16 17:41:10,0.3569206
4504,16030,2023-01-16 17:48:10,0.3569206
4505,16040,2023-01-16 17:58:10,0.3569206
4506,16046,2023-01-16 18:04:10,0.3569206
4507,16047,2023-01-16 18:05:10,0.3569206
4508,16051,2023-01-16 18:09:10,0.3569206
4509,16056,2023-01-16 18:14:10,0.3569206
4510,16058,2023-01-16 18:16:10,0.3569206
4511,16067,2023-01-16 18:25:10,0.3569206
4512,16068,2023-01-16 18:26:09,0.3569206
4513,16078,2023-01-16 18:36:09,0.3569206
4514,16083,2023-01-16 18:41:10,0.3569206
4515,16092,2023-01-16 18:50:10,0.3569206
4516,16095,2023-01-16 18:53:10,0.3569206
4517,16097,2023-01-16 18:55:10,0.3569206
4518,16098,2023-01-16 18:56:10,0.3569206
4519,16102,2023-01-16 19:00:10,0.3569206
4520,16105,2023-01-16 19:03:10,0.3569206
4521,16106,2023-01-16 19:04:10,0.3569206
4522,16110,2023-01-16 19:08:10,0.3569206
4523,16111,2023-01-16 19:09:10,0.3569206
4524,16115,2023-01-16 19:13:10,0.3569206
4525,16117,2023-01-16 19:15:10,0.3569206
4526,16120,2023-01-16 19:18:10,0.3569206
4527,16122,2023-01-16 19:20:10,0.3569206
4528,16124,2023-01-16 19:22:10,0.3569206
4529,16125,2023-01-16 19:23:10,0.3569206
4530,16130,2023-01-16 19:28:10,0.3569206
4531,16133,2023-01-16 19:31:10,0.3569206
4532,16136,2023-01-16 19:34:10,0.3569206
4533,16140,2023-01-16 19:38:10,0.3569206
4534,16141,2023-01-16 19:39:10,0.3569206
4535,16148,2023-01-16 19:46:10,0.3569206
4536,16151,2023-01-16 19:49:09,0.3569206
4537,16153,2023-01-16 19:51:10,0.3569206
4538,16155,2023-01-16 19:53:11,0.3569206
4539,16165,2023-01-16 20:03:09,0.3569206
4540,16172,2023-01-16 20:10:09,0.3569206
4541,16176,2023-01-16 20:14:10,0.3569206
4542,16194,2023-01-16 20:32:10,0.3569206
4543,16197,2023-01-16 20:35:10,0.3569206
4544,16199,2023-01-16 20:37:09,0.3569206
4545,16200,2023-01-16 20:38:10,0.3569206
4546,16203,2023-01-16 20:41:10,0.3569206
4547,16204,2023-01-16 20:42:10,0.3569206
4548,16212,2023-01-16 20:50:10,0.3569206
4549,16218,2023-01-16 20:56:09,0.3569206
4550,16221,2023-01-16 20:59:10,0.3569206
4551,16235,2023-01-16 21:13:09,0.3569206
4552,16238,2023-01-16 21:16:10,0.3569206
4553,16245,2023-01-16 21:23:09,0.3569206
4554,16252,2023-01-16 21:30:10,0.3569206
4555,16253,2023-01-16 21:31:10,0.3569206
4556,16254,2023-01-16 21:32:10,0.3569206
4557,16255,2023-01-16 21:33:10,0.3569206
4558,16259,2023-01-16 21:37:10,0.3569206
4559,16260,2023-01-16 21:38:10,0.3569206
4560,16268,2023-01-16 21:46:10,0.3569206
4561,16270,2023-01-16 21:48:10,0.3569206
4562,16275,2023-01-16 21:53:10,0.3569206
4563,16296,2023-01-16 22:14:10,0.3569206
4564,16302,2023-01-16 22:20:10,0.3569206
4565,16305,2023-01-16 22:23:10,0.3569206
4566,16308,2023-01-16 22:26:09,0.3569206
4567,16310,2023-01-16 22:28:11,0.3569206
4568,16326,2023-01-16 22:44:10,0.3569206
4569,16328,2023-01-16 22:46:10,0.3569206
4570,16342,2023-01-16 23:00:10,0.3569206
4571,16343,2023-01-16 23:01:10,0.3569206
4572,16348,2023-01-16 23:06:10,0.3569206
4573,16351,2023-01-16 23:09:10,0.3569206
4574,16359,2023-01-16 23:17:10,0.3569206
4575,16372,2023-01-16 23:30:09,0.3569206
4576,16374,2023-01-16 23:32:10,0.3569206
4577,16385,2023-01-16 23:43:11,0.3569206
4578,16386,2023-01-16 23:44:10,0.3569206
4579,16388,2023-01-16 23:46:10,0.3569206
4580,16393,2023-01-16 23:51:10,0.3569206
4581,16403,2023-01-17 00:01:10,0.3569206
4582,16404,2023-01-17 00:02:10,0.3569206
4583,16406,2023-01-17 00:04:10,0.3569206
4584,16410,2023-01-17 00:08:10,0.3569206
4585,16411,2023-01-17 00:09:10,0.3569206
4586,16413,2023-01-17 00:11:10,0.3569206
4587,16418,2023-01-17 00:16:10,0.3569206
4588,16421,2023-01-17 00:19:10,0.3569206
4589,16426,2023-01-17 00:24:10,0.3569206
4590,16436,2023-01-17 00:34:10,0.3569206
4591,16439,2023-01-17 00:37:10,0.3569206
4592,16440,2023-01-17 00:38:10,0.3569206
4593,16447,2023-01-17 00:45:09,0.3569206
4594,16448,2023-01-17 00:46:10,0.3569206
4595,16454,2023-01-17 00:52:10,0.3569206
4596,16462,2023-01-17 01:00:10,0.3569206
4597,16472,2023-01-17 01:10:09,0.3569206
4598,16479,2023-01-17 01:17:10,0.3569206
4599,16482,2023-01-17 01:20:09,0.3569206
4600,16484,2023-01-17 01:22:11,0.3569206
4601,16485,2023-01-17 01:23:10,0.3569206
4602,16486,2023-01-17 01:24:10,0.3569206
4603,16496,2023-01-17 01:34:09,0.3569206
4604,16497,2023-01-17 01:35:10,0.3569206
4605,16498,2023-01-17 01:36:10,0.3569206
4606,16499,2023-01-17 01:37:10,0.3569206
4607,16500,2023-01-17 01:38:10,0.3569206
4608,16501,2023-01-17 01:39:11,0.3569206
4609,16516,2023-01-17 01:54:10,0.3569206
4610,16518,2023-01-17 01:56:10,0.3569206
4611,16521,2023-01-17 01:59:10,0.3569206
4612,16523,2023-01-17 02:01:10,0.3569206
4613,16530,2023-01-17 02:08:10,0.3569206
4614,16536,2023-01-17 02:14:10,0.3569206
4615,16539,2023-01-17 02:17:10,0.3569206
4616,16542,2023-01-17 02:20:10,0.3569206
4617,16544,2023-01-17 02:22:10,0.3569206
4618,16547,2023-01-17 02:25:09,0.3569206
4619,16548,2023-01-17 02:26:10,0.3569206
4620,16553,2023-01-17 02:31:10,0.3569206
4621,16566,2023-01-17 02:44:10,0.3569206
4622,16571,2023-01-17 02:49:10,0.3569206
4623,16573,2023-01-17 02:51:10,0.3569206
4624,16575,2023-01-17 02:53:10,0.3569206
4625,16585,2023-01-17 03:03:11,0.3569206
4626,16586,2023-01-17 03:04:10,0.3569206
4627,16587,2023-01-17 03:05:10,0.3569206
4628,16594,2023-01-17 03:12:10,0.3569206
4629,16598,2023-01-17 03:16:11,0.3569206
4630,16610,2023-01-17 03:28:09,0.3569206
4631,16613,2023-01-17 03:31:10,0.3569206
4632,16615,2023-01-17 03:33:10,0.3569206
4633,16621,2023-01-17 03:39:10,0.3569206
4634,16627,2023-01-17 03:45:10,0.3569206
4635,16628,2023-01-17 03:46:10,0.3569206
4636,16629,2023-01-17 03:47:10,0.3569206
4637,16630,2023-01-17 03:48:10,0.3569206
4638,16633,2023-01-17 03:51:10,0.3569206
4639,16636,2023-01-17 03:54:10,0.3569206
4640,16641,2023-01-17 03:59:10,0.3569206
4641,16644,2023-01-17 04:02:10,0.3569206
4642,16652,2023-01-17 04:10:09,0.3569206
4643,16653,2023-01-17 04:11:09,0.3569206
4644,16658,2023-01-17 04:16:10,0.3569206
4645,16661,2023-01-17 04:19:10,0.3569206
4646,16664,2023-01-17 04:22:10,0.3569206
4647,16669,2023-01-17 04:27:10,0.3569206
4648,16672,2023-01-17 04:30:09,0.3569206
4649,16677,2023-01-17 04:35:10,0.3569206
4650,16680,2023-01-17 04:38:10,0.3569206
4651,16681,2023-01-17 04:39:09,0.3569206
4652,16682,2023-01-17 04:40:10,0.3569206
4653,16683,2023-01-17 04:41:10,0.3569206
4654,16686,2023-01-17 04:44:10,0.3569206
4655,16691,2023-01-17 04:49:10,0.3569206
4656,16692,2023-01-17 04:50:10,0.3569206
4657,16697,2023-01-17 04:55:10,0.3569206
4658,16701,2023-01-17 04:59:10,0.3569206
4659,16711,2023-01-17 05:09:10,0.3569206
4660,16723,2023-01-17 05:21:09,0.3569206
4661,16745,2023-01-17 05:43:10,0.3569206
4662,16749,2023-01-17 05:47:10,0.3569206
4663,16750,2023-01-17 05:48:10,0.3569206
4664,16754,2023-01-17 05:52:10,0.3569206
4665,16757,2023-01-17 05:55:09,0.3569206
4666,16763,2023-01-17 06:01:09,0.3569206
4667,16772,2023-01-17 06:10:10,0.3569206
4668,16774,2023-01-17 06:12:10,0.3569206
4669,16775,2023-01-17 06:13:10,0.3569206
4670,16778,2023-01-17 06:16:09,0.3569206
4671,16784,2023-01-17 06:22:10,0.3569206
4672,16792,2023-01-17 06:30:10,0.3569206
4673,16793,2023-01-17 06:31:10,0.3569206
4674,16794,2023-01-17 06:32:10,0.3569206
4675,16796,2023-01-17 06:34:10,0.3569206
4676,16797,2023-01-17 06:35:10,0.3569206
4677,16800,2023-01-17 06:38:10,0.3569206
4678,16801,2023-01-17 06:39:10,0.3569206
4679,16805,2023-01-17 06:43:10,0.3569206
4680,16807,2023-01-17 06:45:10,0.3569206
4681,16816,2023-01-17 06:54:10,0.3569206
4682,16834,2023-01-17 07:12:10,0.3569206
4683,16839,2023-01-17 07:17:10,0.3569206
4684,16848,2023-01-17 07:26:10,0.3569206
4685,16854,2023-01-17 07:32:09,0.3569206
4686,16856,2023-01-17 07:34:10,0.3569206
4687,16857,2023-01-17 07:35:10,0.3569206
4688,16858,2023-01-17 07:36:10,0.3569206
4689,16861,2023-01-17 07:39:10,0.3569206
4690,16862,2023-01-17 07:40:10,0.3569206
4691,16870,2023-01-17 07:48:10,0.3569206
4692,16871,2023-01-17 07:49:09,0.3569206
4693,16876,2023-01-17 07:54:10,0.3569206
4694,16877,2023-01-17 07:55:10,0.3569206
4695,16888,2023-01-17 08:06:10,0.3569206
4696,16889,2023-01-17 08:07:10,0.3569206
4697,16893,2023-01-17 08:11:10,0.3569206
4698,16894,2023-01-17 08:12:10,0.3569206
4699,16895,2023-01-17 08:13:10,0.3569206
4700,16896,2023-01-17 08:14:10,0.3569206
4701,16897,2023-01-17 08:15:10,0.3569206
4702,16898,2023-01-17 08:16:11,0.3569206
4703,16902,2023-01-17 08:20:10,0.3569206
4704,16903,2023-01-17 08:21:10,0.3569206
4705,16904,2023-01-17 08:22:10,0.3569206
4706,16907,2023-01-17 08:25:10,0.3569206
4707,16908,2023-01-17 08:26:10,0.3569206
4708,16911,2023-01-17 08:29:10,0.3569206
4709,16912,2023-01-17 08:30:10,0.3569206
4710,16916,2023-01-17 08:34:10,0.3569206
4711,16920,2023-01-17 08:38:10,0.3569206
4712,16921,2023-01-17 08:39:10,0.3569206
4713,16922,2023-01-17 08:40:10,0.3569206
4714,16933,2023-01-17 08:51:10,0.3569206
4715,16943,2023-01-17 09:01:10,0.3569206
4716,16950,2023-01-17 09:08:10,0.3569206
4717,16971,2023-01-17 09:29:10,0.3569206
4718,16972,2023-01-17 09:30:10,0.3569206
4719,16975,2023-01-17 09:33:10,0.3569206
4720,16983,2023-01-17 09:41:09,0.3569206
4721,16988,2023-01-17 09:46:09,0.3569206
4722,16991,2023-01-17 09:49:09,0.3569206
4723,16997,2023-01-17 09:55:09,0.3569206
4724,17007,2023-01-17 10:05:10,0.3569206
4725,17019,2023-01-17 10:17:10,0.3569206
4726,17026,2023-01-17 10:24:10,0.3569206
4727,17034,2023-01-17 10:32:09,0.3569206
4728,17038,2023-01-17 10:36:10,0.3569206
4729,17041,2023-01-17 10:39:09,0.3569206
4730,17054,2023-01-17 10:52:10,0.3569206
4731,17055,2023-01-17 10:53:10,0.3569206
4732,17056,2023-01-17 10:54:10,0.3569206
4733,17068,2023-01-17 11:06:10,0.3569206
4734,17074,2023-01-17 11:12:09,0.3569206
4735,17077,2023-01-17 11:15:10,0.3569206
4736,17078,2023-01-17 11:16:10,0.3569206
4737,17083,2023-01-17 11:21:10,0.3569206
4738,17094,2023-01-17 11:32:10,0.3569206
4739,17095,2023-01-17 11:33:10,0.3569206
4740,17106,2023-01-17 11:44:10,0.3569206
4741,17110,2023-01-17 11:48:10,0.3569206
4742,17112,2023-01-17 11:50:10,0.3569206
4743,17117,2023-01-17 11:55:09,0.3569206
4744,17121,2023-01-17 11:59:10,0.3569206
4745,17129,2023-01-17 12:07:10,0.3569206
4746,17138,2023-01-17 12:16:10,0.3569206
4747,17140,2023-01-17 12:18:10,0.3569206
4748,17143,2023-01-17 12:21:09,0.3569206
4749,17144,2023-01-17 12:22:10,0.3569206
4750,17146,2023-01-17 12:24:10,0.3569206
4751,17151,2023-01-17 12:29:09,0.3569206
4752,17152,2023-01-17 12:30:10,0.3569206
4753,17165,2023-01-17 12:43:10,0.3569206
4754,17173,2023-01-17 12:51:10,0.3569206
4755,17180,2023-01-17 12:58:09,0.3569206
4756,17186,2023-01-17 13:04:10,0.3569206
4757,17191,2023-01-17 13:09:10,0.3569206
4758,17192,2023-01-17 13:10:10,0.3569206
4759,17194,2023-01-17 13:12:10,0.3569206
4760,17203,2023-01-17 13:21:11,0.3569206
4761,17206,2023-01-17 13:24:09,0.3569206
4762,17207,2023-01-17 13:25:10,0.3569206
4763,17211,2023-01-17 13:29:10,0.3569206
4764,17217,2023-01-17 13:35:10,0.3569206
4765,17232,2023-01-17 13:50:10,0.3569206
4766,17237,2023-01-17 13:55:10,0.3569206
4767,17248,2023-01-17 14:06:10,0.3569206
4768,17253,2023-01-17 14:11:09,0.3569206
4769,17266,2023-01-17 14:24:10,0.3569206
4770,17271,2023-01-17 14:29:10,0.3569206
4771,17276,2023-01-17 14:34:10,0.3569206
4772,17278,2023-01-17 14:36:09,0.3569206
4773,17280,2023-01-17 14:38:10,0.3569206
4774,17282,2023-01-17 14:40:10,0.3569206
4775,17286,2023-01-17 14:44:10,0.3569206
4776,17288,2023-01-17 14:46:10,0.3569206
4777,17291,2023-01-17 14:49:10,0.3569206
4778,17299,2023-01-17 14:57:09,0.3569206
4779,17301,2023-01-17 14:59:10,0.3569206
4780,17303,2023-01-17 15:01:10,0.3569206
4781,17304,2023-01-17 15:02:10,0.3569206
4782,17305,2023-01-17 15:03:10,0.3569206
4783,17306,2023-01-17 15:04:10,0.3569206
4784,17309,2023-01-17 15:07:10,0.3569206
4785,17316,2023-01-17 15:14:10,0.3569206
4786,17317,2023-01-17 15:15:10,0.3569206
4787,17320,2023-01-17 15:18:10,0.3569206
4788,17322,2023-01-17 15:20:09,0.3569206
4789,17338,2023-01-17 15:36:10,0.3569206
4790,17341,2023-01-17 15:39:10,0.3569206
4791,17344,2023-01-17 15:42:10,0.3569206
4792,17348,2023-01-17 15:46:10,0.3569206
4793,17350,2023-01-17 15:48:10,0.3569206
4794,17352,2023-01-17 15:50:10,0.3569206
4795,17356,2023-01-17 15:54:10,0.3569206
4796,17362,2023-01-17 16:00:10,0.3569206
4797,17367,2023-01-17 16:05:10,0.3569206
4798,17374,2023-01-17 16:12:10,0.3569206
4799,17377,2023-01-17 16:15:11,0.3569206
4800,17385,2023-01-17 16:23:10,0.3569206
4801,17388,2023-01-17 16:26:10,0.3569206
4802,17394,2023-01-17 16:32:10,0.3569206
4803,17398,2023-01-17 16:36:10,0.3569206
4804,17405,2023-01-17 16:43:11,0.3569206
4805,17411,2023-01-17 16:49:10,0.3569206
4806,17412,2023-01-17 16:50:10,0.3569206
4807,17413,2023-01-17 16:51:10,0.3569206
4808,17418,2023-01-17 16:56:10,0.3569206
4809,17426,2023-01-17 17:04:10,0.3569206
4810,17428,2023-01-17 17:06:10,0.3569206
4811,17429,2023-01-17 17:07:10,0.3569206
4812,17430,2023-01-17 17:08:10,0.3569206
4813,17437,2023-01-17 17:15:10,0.3569206
4814,17439,2023-01-17 17:17:10,0.3569206
4815,17443,2023-01-17 17:21:10,0.3569206
4816,17445,2023-01-17 17:23:09,0.3569206
4817,17447,2023-01-17 17:25:10,0.3569206
4818,17449,2023-01-17 17:27:10,0.3569206
4819,17451,2023-01-17 17:29:10,0.3569206
4820,17467,2023-01-17 17:45:10,0.3569206
4821,17471,2023-01-17 17:49:10,0.3569206
4822,17473,2023-01-17 17:51:10,0.3569206
4823,17477,2023-01-17 17:55:10,0.3569206
4824,17478,2023-01-17 17:56:10,0.3569206
4825,17482,2023-01-17 18:00:10,0.3569206
4826,17488,2023-01-17 18:06:10,0.3569206
4827,17495,2023-01-17 18:13:10,0.3569206
4828,17500,2023-01-17 18:18:10,0.3569206
4829,17507,2023-01-17 18:25:10,0.3569206
4830,17511,2023-01-17 18:29:10,0.3569206
4831,17517,2023-01-17 18:35:10,0.3569206
4832,17518,2023-01-17 18:36:10,0.3569206
4833,17520,2023-01-17 18:38:10,0.3569206
4834,17521,2023-01-17 18:39:09,0.3569206
4835,17523,2023-01-17 18:41:10,0.3569206
4836,17526,2023-01-17 18:44:10,0.3569206
4837,17529,2023-01-17 18:47:10,0.3569206
4838,17531,2023-01-17 18:49:09,0.3569206
4839,17533,2023-01-17 18:51:10,0.3569206
4840,17535,2023-01-17 18:53:10,0.3569206
4841,17546,2023-01-17 19:04:10,0.3569206
4842,17547,2023-01-17 19:05:10,0.3569206
4843,17549,2023-01-17 19:07:10,0.3569206
4844,17551,2023-01-17 19:09:10,0.3569206
4845,17553,2023-01-17 19:11:10,0.3569206
4846,17555,2023-01-17 19:13:10,0.3569206
4847,17560,2023-01-17 19:18:10,0.3569206
4848,17564,2023-01-17 19:22:10,0.3569206
4849,17566,2023-01-17 19:24:10,0.3569206
4850,17579,2023-01-17 19:37:10,0.3569206
4851,17582,2023-01-17 19:40:10,0.3569206
4852,17583,2023-01-17 19:41:10,0.3569206
4853,17588,2023-01-17 19:46:10,0.3569206
4854,17589,2023-01-17 19:47:10,0.3569206
4855,17593,2023-01-17 19:51:10,0.3569206
4856,17594,2023-01-17 19:52:10,0.3569206
4857,17595,2023-01-17 19:53:10,0.3569206
4858,17605,2023-01-17 20:03:09,0.3569206
4859,17606,2023-01-17 20:04:10,0.3569206
4860,17610,2023-01-17 20:08:10,0.3569206
4861,17611,2023-01-17 20:09:10,0.3569206
4862,17615,2023-01-17 20:13:09,0.3569206
4863,17616,2023-01-17 20:14:10,0.3569206
4864,17623,2023-01-17 20:21:10,0.3569206
4865,17625,2023-01-17 20:23:15,0.3569206
4866,17632,2023-01-17 20:30:10,0.3569206
4867,17636,2023-01-17 20:34:09,0.3569206
4868,17637,2023-01-17 20:35:10,0.3569206
4869,17639,2023-01-17 20:37:10,0.3569206
4870,17641,2023-01-17 20:39:10,0.3569206
4871,17646,2023-01-17 20:44:10,0.3569206
4872,17653,2023-01-17 20:51:09,0.3569206
4873,17655,2023-01-17 20:53:10,0.3569206
4874,17658,2023-01-17 20:56:10,0.3569206
4875,17661,2023-01-17 20:59:10,0.3569206
4876,17663,2023-01-17 21:01:10,0.3569206
4877,17670,2023-01-17 21:08:10,0.3569206
4878,17671,2023-01-17 21:09:10,0.3569206
4879,17675,2023-01-17 21:13:10,0.3569206
4880,17677,2023-01-17 21:15:10,0.3569206
4881,17678,2023-01-17 21:16:10,0.3569206
4882,17685,2023-01-17 21:23:09,0.3569206
4883,17700,2023-01-17 21:38:10,0.3569206
4884,17707,2023-01-17 21:45:10,0.3569206
4885,17710,2023-01-17 21:48:10,0.3569206
4886,17713,2023-01-17 21:51:10,0.3569206
4887,17715,2023-01-17 21:53:10,0.3569206
4888,17722,2023-01-17 22:00:11,0.3569206
4889,17730,2023-01-17 22:08:10,0.3569206
4890,17731,2023-01-17 22:09:09,0.3569206
4891,17733,2023-01-17 22:11:10,0.3569206
4892,17735,2023-01-17 22:13:10,0.3569206
4893,17743,2023-01-17 22:21:10,0.3569206
4894,17748,2023-01-17 22:26:10,0.3569206
4895,17751,2023-01-17 22:29:10,0.3569206
4896,17757,2023-01-17 22:35:10,0.3569206
4897,17759,2023-01-17 22:37:10,0.3569206
4898,17767,2023-01-17 22:45:10,0.3569206
4899,17771,2023-01-17 22:49:10,0.3569206
4900,17781,2023-01-17 22:59:10,0.3569206
4901,17782,2023-01-17 23:00:10,0.3569206
4902,17791,2023-01-17 23:09:10,0.3569206
4903,17795,2023-01-17 23:13:10,0.3569206
4904,17800,2023-01-17 23:18:11,0.3569206
4905,17801,2023-01-17 23:19:10,0.3569206
4906,17809,2023-01-17 23:27:09,0.3569206
4907,17812,2023-01-17 23:30:10,0.3569206
4908,17816,2023-01-17 23:34:09,0.3569206
4909,17817,2023-01-17 23:35:10,0.3569206
4910,17821,2023-01-17 23:39:10,0.3569206
4911,17827,2023-01-17 23:45:10,0.3569206
4912,17828,2023-01-17 23:46:11,0.3569206
4913,17829,2023-01-17 23:47:10,0.3569206
4914,17832,2023-01-17 23:50:10,0.3569206
4915,17834,2023-01-17 23:52:10,0.3569206
4916,17835,2023-01-17 23:53:10,0.3569206
4917,17838,2023-01-17 23:56:10,0.3569206
4918,17841,2023-01-17 23:59:10,0.3569206
4919,17844,2023-01-18 00:02:10,0.3569206
4920,17848,2023-01-18 00:06:10,0.3569206
4921,17853,2023-01-18 00:11:10,0.3569206
4922,17855,2023-01-18 00:13:10,0.3569206
4923,17856,2023-01-18 00:14:10,0.3569206
4924,17857,2023-01-18 00:15:10,0.3569206
4925,17872,2023-01-18 00:30:11,0.3569206
4926,17873,2023-01-18 00:31:10,0.3569206
4927,17886,2023-01-18 00:44:10,0.3569206
4928,17890,2023-01-18 00:48:10,0.3569206
4929,17891,2023-01-18 00:49:10,0.3569206
4930,17893,2023-01-18 00:51:10,0.3569206
4931,17895,2023-01-18 00:53:09,0.3569206
4932,17907,2023-01-18 01:05:10,0.3569206
4933,17909,2023-01-18 01:07:10,0.3569206
4934,17911,2023-01-18 01:09:09,0.3569206
4935,17912,2023-01-18 01:10:10,0.3569206
4936,17913,2023-01-18 01:11:10,0.3569206
4937,17914,2023-01-18 01:12:10,0.3569206
4938,17919,2023-01-18 01:17:10,0.3569206
4939,17921,2023-01-18 01:19:10,0.3569206
4940,17923,2023-01-18 01:21:10,0.3569206
4941,17932,2023-01-18 01:30:10,0.3569206
4942,17933,2023-01-18 01:31:10,0.3569206
4943,17934,2023-01-18 01:32:10,0.3569206
4944,17938,2023-01-18 01:36:10,0.3569206
4945,17942,2023-01-18 01:40:09,0.3569206
4946,17945,2023-01-18 01:43:10,0.3569206
4947,17950,2023-01-18 01:48:10,0.3569206
4948,17954,2023-01-18 01:52:10,0.3569206
4949,17962,2023-01-18 02:00:09,0.3569206
4950,17964,2023-01-18 02:02:10,0.3569206
4951,17977,2023-01-18 02:15:10,0.3569206
4952,17979,2023-01-18 02:17:10,0.3569206
4953,17980,2023-01-18 02:18:10,0.3569206
4954,17981,2023-01-18 02:19:10,0.3569206
4955,17982,2023-01-18 02:20:10,0.3569206
4956,17984,2023-01-18 02:22:09,0.3569206
4957,17989,2023-01-18 02:27:11,0.3569206
4958,17990,2023-01-18 02:28:10,0.3569206
4959,18002,2023-01-18 02:40:10,0.3569206
4960,18006,2023-01-18 02:44:11,0.3569206
4961,18024,2023-01-18 03:02:10,0.3569206
4962,18026,2023-01-18 03:04:10,0.3569206
4963,18031,2023-01-18 03:09:09,0.3569206
4964,18032,2023-01-18 03:10:10,0.3569206
4965,18033,2023-01-18 03:11:10,0.3569206
4966,18035,2023-01-18 03:13:10,0.3569206
4967,18037,2023-01-18 03:15:10,0.3569206
4968,18040,2023-01-18 03:18:10,0.3569206
4969,18041,2023-01-18 03:19:10,0.3569206
4970,18045,2023-01-18 03:23:10,0.3569206
4971,18048,2023-01-18 03:26:10,0.3569206
4972,18054,2023-01-18 03:32:10,0.3569206
4973,18064,2023-01-18 03:42:10,0.3569206
4974,18069,2023-01-18 03:47:10,0.3569206
4975,18074,2023-01-18 03:52:09,0.3569206
4976,18084,2023-01-18 04:02:10,0.3569206
4977,18095,2023-01-18 04:13:10,0.3569206
4978,18097,2023-01-18 04:15:10,0.3569206
4979,18102,2023-01-18 04:20:10,0.3569206
4980,18108,2023-01-18 04:26:10,0.3569206
4981,18112,2023-01-18 04:30:10,0.3569206
4982,18124,2023-01-18 04:42:10,0.3569206
4983,18125,2023-01-18 04:43:10,0.3569206
4984,18126,2023-01-18 04:44:10,0.3569206
4985,18129,2023-01-18 04:47:10,0.3569206
4986,18134,2023-01-18 04:52:10,0.3569206
4987,18140,2023-01-18 04:58:10,0.3569206
4988,18142,2023-01-18 05:00:10,0.3569206
4989,18144,2023-01-18 05:02:10,0.3569206
4990,18145,2023-01-18 05:03:10,0.3569206
4991,18157,2023-01-18 05:15:10,0.3569206
4992,18165,2023-01-18 05:23:10,0.3569206
4993,18166,2023-01-18 05:24:10,0.3569206
4994,18174,2023-01-18 05:32:10,0.3569206
4995,18175,2023-01-18 05:33:10,0.3569206
4996,18180,2023-01-18 05:38:09,0.3569206
4997,18191,2023-01-18 05:49:10,0.3569206
4998,18199,2023-01-18 05:57:10,0.3569206
4999,18200,2023-01-18 05:58:09,0.3569206
5000,18219,2023-01-18 06:17:10,0.3569206
5001,18224,2023-01-18 06:22:10,0.3569206
5002,18226,2023-01-18 06:24:10,0.3569206
5003,18231,2023-01-18 06:29:10,0.3569206
5004,18235,2023-01-18 06:33:10,0.3569206
5005,18238,2023-01-18 06:36:09,0.3569206
5006,18243,2023-01-18 06:41:10,0.3569206
5007,18245,2023-01-18 06:43:10,0.3569206
